conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1246711523596054530,Sun Apr 05 08:09:24 +0000 2020,4007,Prof Din S Terbitkan Maklumat Corona Minta Pemindahan IKN Ditunda Selesaikan Kasus Jiwasraya dg bentuk Pansus Dll. Republika Online Mobile https://t.co/IUls1tXSoA,1246711523596054530,,,in,Jakarta Capital Region,73,258,1299,https://x.com/hnurwahid/status/1246711523596054530,86012022,hnurwahid
1856869773600235820,Thu Nov 14 01:20:27 +0000 2024,9,Kemenhub menyatakan negara tidak akan mengalami kerugian bila kereta otonom atau Autonomous Rail Transit (ART) di Ibu Kota Nusantara (IKN) Kalimantan Timur dihentikan. https://t.co/EkdRbegT7r,1856869773600235820,,,in,"Jakarta, Indonesia",0,5,2,https://x.com/republikaonline/status/1856869773600235820,22126902,republikaonline
1732635553949212783,Thu Dec 07 05:38:01 +0000 2023,5953,IKN sudah dimulai dan harus dilanjutkan. Bukan sekadar melaksanakan undang-undang tapi juga komitmen menggerus ketimpangan pembangunan. Dari Nusantara kita wujudkan pembangunan yang adil dan merata bagi seluruh rakyat Indonesia. https://t.co/n0B3ZB8ebM,1732635553949212783,https://pbs.twimg.com/media/GAuO173bwAAC7tq.jpg,,in,Indonesia,87,3079,1825,https://x.com/ganjarpranowo/status/1732635553949212783,109762193,ganjarpranowo
1769982083974447246,Tue Mar 19 06:59:48 +0000 2024,3712,Akhirnya kekhawatiran saya terjadi juga. DPR menolak pindah ke IKN. Mungkin stlh nonton video saya dibawah ini. @DPR_RI @DPDRI @sociotalker @aguspambagyo @andrinof_a_ch @bsantono https://t.co/y1jaX70a5u,1769982083974447246,https://pbs.twimg.com/ext_tw_video_thumb/1769982018786586624/pu/img/vIDppef0vQJldrc2.jpg,,in,"ÜT: -6.218719,106.808403",78,457,1120,https://x.com/akbarfaizal68/status/1769982083974447246,126260062,akbarfaizal68
1858156699112353993,Sun Nov 17 14:34:14 +0000 2024,51,Mindahin balaikota dr jakpus ke jakut gak menyelesaikan masalah apa-apa . Malah bawa contoh IKN yang gak nyambung wkwkwkwkwk,1858156699112353993,,,in,,0,1,6,https://x.com/fmuchtaar/status/1858156699112353993,1716116207424966656,fmuchtaar
1857096276564730120,Thu Nov 14 16:20:30 +0000 2024,3,Inshallah #کپتان_ہم_تیار_ہیں @TeamPakRising #خان_کی_پکار_قوم_تیار,1857096276564730120,,,in,Pakistan ,0,0,3,https://x.com/ikN_804/status/1857096276564730120,1546154827104849921,ikN_804
1728742378343924156,Sun Nov 26 11:47:56 +0000 2023,5134,Cak Imin soal IKN: Lagi Enak di Jakarta Tiba-tiba Disuruh ke Hutan https://t.co/TOXqYTVNvs,1728742378343924156,,,in,,1218,1766,809,https://x.com/CNNIndonesia/status/1728742378343924156,17128975,CNNIndonesia
1859584819170062440,Thu Nov 21 13:09:04 +0000 2024,7,Translation: Please stop selling our shares. Pretty please? We're a long way from the days when that Mariusz joker was all cocky about this dog trying to splain me why i was wrong about it. $OCO.v dropped off his radar the same time it stopped bribing him in free shares.,1859584819170062440,,,en,South America,0,1,1,https://x.com/Mark_IKN/status/1859584819170062440,1627835325635592193,Mark_IKN
1823393852906229968,Tue Aug 13 16:19:06 +0000 2024,105033,Baru liat malem ini kalau tadi sore pengukuhan Paskibraka Nasional 2024 di IKN semuaaaaaa peserta perempuan yg dikirim dr daerahnya berhijab tadi gak ada satupun yg berhijab. https://t.co/uVYNeQ3mBa,1823393852906229968,https://pbs.twimg.com/media/GU3_C8ebwAEFRY6.jpg,,in,Indonesia,7578,3511,20514,https://x.com/tamarafauzul/status/1823393852906229968,67852712,tamarafauzul
1858770340106915956,Tue Nov 19 07:12:38 +0000 2024,3,Kemangkrakan IKN menjadi hantu buat Mulyono sejak masih berkuasa...shg perlu 3 periode....!!!!,1858770340106915956,,,in,,0,1,2,https://x.com/Opiniku95098012/status/1858770340106915956,1645282016706064384,Opiniku95098012
1858710561288319371,Tue Nov 19 03:15:05 +0000 2024,2,Mindahin Balaikota... em kok polanya sama ya? Mindahin Ibukota ke IKN? Ygz?,1858710561288319371,,,in,,0,0,0,https://x.com/rafenditya/status/1858710561288319371,428953184,rafenditya
1579380659877187586,Mon Oct 10 07:57:47 +0000 2022,4621,Setelah ditawarkan ke berbagai pihak krn tidak laku akhirnya proyek IKN diobral dg tawaran HGB 160 thn. Sepertinya akan diikuti dg Obral Asset di Jakarta. Siapa yg akan ambil untung ? Silakan simak analisis tsb pada channel Youtube Manusia Merdeka https://t.co/V5LM8aUQ1G,1579380659877187586,,,in,,70,397,1616,https://x.com/msaid_didu/status/1579380659877187586,1117990249806721024,msaid_didu
1856623721907359932,Wed Nov 13 09:02:44 +0000 2024,7,リハビリ中！ #XENO https://t.co/uPdL6EYE3K,1856623721907359932,https://pbs.twimg.com/media/GcQNbozbUAANKYP.jpg,,ja,,0,3,0,https://x.com/2qUl7gaIknGs0f2/status/1856623721907359932,1512630444910542852,2qUl7gaIknGs0f2
1766478836882080197,Sat Mar 09 14:59:08 +0000 2024,5182,9 Petani Penolak Proyek IKN yang Ditangkap Dibotaki Polda Kaltim: Tata Tertib https://t.co/26xmx8iSgr #TempoMetro,1766478836882080197,,,in,Indonesia,576,547,2018,https://x.com/tempodotco/status/1766478836882080197,18129942,tempodotco
1857289928172003825,Fri Nov 15 05:10:00 +0000 2024,3,Bertemu Prabowo Presiden Peru Punya Harapan soal IKN Nusantara https://t.co/RwVnLPWmQX,1857289928172003825,,,in,Indonesia,0,0,0,https://x.com/KompasTV/status/1857289928172003825,71436318,KompasTV
1821537874019594248,Thu Aug 08 13:24:06 +0000 2024,20205,#TempoThread Sewa Alphard 25 juta sehari Tarif hotel 20 juta per malam Mari kita sama-sama menaksir berapa banyak uang rakyat yang keluar untuk perayaan upacara HUT RI ke-79 di IKN.. A Thread https://t.co/kCq4UEi1w0,1821537874019594248,https://pbs.twimg.com/media/GUdfjoMb0AAFscJ.jpg,,in,Indonesia,2180,1087,8020,https://x.com/tempodotco/status/1821537874019594248,18129942,tempodotco
1857755130478866921,Sat Nov 16 12:28:41 +0000 2024,7,@alisyarief Mungkin kah hal ini terjadi krn ada barter dg IKN,1857762715349168396,,alisyarief,in,,0,3,0,https://x.com/satia_nagara/status/1857762715349168396,1092818382,satia_nagara
1857774286381129898,Sat Nov 16 15:38:27 +0000 2024,3,@StratAnalytica Flying on private jets between St John's and Puerto Rico isn't cheap.,1857810471509999645,,StratAnalytica,en,South America,0,0,0,https://x.com/Mark_IKN/status/1857810471509999645,1627835325635592193,Mark_IKN
1856797613284008190,Wed Nov 13 20:47:12 +0000 2024,2,@JBarabi @TheWealthMiner Goodbye cruel portfolio...,1856801007034159382,,JBarabi,en,South America,0,1,0,https://x.com/Mark_IKN/status/1856801007034159382,1627835325635592193,Mark_IKN
1856676741185679503,Wed Nov 13 12:49:19 +0000 2024,3,@AleSimo19 Daniel Ortega relies on the gold sector to maintain his regime. He can do it without my money.,1856680744057507845,,AleSimo19,en,South America,0,0,0,https://x.com/Mark_IKN/status/1856680744057507845,1627835325635592193,Mark_IKN
1857627267180146933,Sat Nov 16 05:53:05 +0000 2024,3,@Bang_Ramzan @faridhcrb Nah mulai keliatan kan siapa yg selama ini jadi tuman di negara ini. Wktu pmbangunan IKN kmrn org ini di bawa2 terus sayang banyak yg ga tau dia dan gerombolannya itu the real tuman.,1857663158271537414,,Bang_Ramzan,in,Kolong Langit,0,2,0,https://x.com/seekracle/status/1857663158271537414,1798649788868833280,seekracle
1857939751954952307,Sun Nov 17 05:41:59 +0000 2024,2,@ewink_tie Buat merawat oligarki Plataran IKN coming soon,1858022751841431898,,ewink_tie,in,Food Tour in Indonesia/abroad,0,0,0,https://x.com/arieparikesit/status/1858022751841431898,77976639,arieparikesit
1857474151583285550,Fri Nov 15 19:28:37 +0000 2024,13,@boyle39125 Two if the want,1857506007938949311,,boyle39125,en,,0,1,0,https://x.com/sinceApril1970/status/1857506007938949311,1658013285545914368,sinceApril1970
1856956945523232948,Thu Nov 14 11:48:25 +0000 2024,8,@tekarok007 IKN ? Mangkrak .. E formula VS Mandalika https://t.co/LTfyaYhoqh,1857027807638876241,https://pbs.twimg.com/media/GcV83rqWcAENw64.jpg,tekarok007,in,,0,0,2,https://x.com/alfatih212426/status/1857027807638876241,1667213278240706560,alfatih212426
1857393163192979586,Fri Nov 15 12:00:13 +0000 2024,10,...the back story missing out vital info to cover up the scam: No mention of the involvement of Merlin Marr-Johnson in Ptolemy Nothing about the $200k (2x100k) cash Fitzroy paid to Ptolemy Above all nada on how the deal magically changes his $1.5m to $17.6m (2/2),1857393165113962740,,Mark_IKN,en,South America,0,1,1,https://x.com/Mark_IKN/status/1857393165113962740,1627835325635592193,Mark_IKN
1856909174992699664,Thu Nov 14 03:57:01 +0000 2024,2,誰か結婚してくれ祝わせてくれ,1856909174992699664,,,ja,年下のお姉ちゃん（18）,0,0,0,https://x.com/_ikn0w/status/1856909174992699664,911819357952417792,_ikn0w
1857916689515724972,Sat Nov 16 22:40:31 +0000 2024,5,OH NO PEOPLE ARE FINDING OUT ABOUT IKN AND I HAVE TO HEAR IDIOTIC OPINIONS FROM OBLIVIOUS IDIOTS THINKING IT'S A REASONABLE CONCEPT https://t.co/pRr8TBRDWc,1857916689515724972,https://pbs.twimg.com/tweet_video_thumb/GcilYKMbAAAVqEY.jpg,,en,"Sydney, New South Wales",0,1,0,https://x.com/yaoifakecel/status/1857916689515724972,1762730828487098368,yaoifakecel
1858081594441150647,Sun Nov 17 09:35:48 +0000 2024,3,@Trq88 @Hmid71 @Frhn42 @s4566_ @AS1k34 @Khld36 @Shmi40 @ISI0013 @Ghz21 @mne_oz @Ab_axi @T_mengal @Qen_pro @Ozlerntr @Triq25 @shz787 @MoolJangid @S111_9 @Afd8_ @Fk0_1 @onlybunn @db7qp @Ozautr @Znt33 @1_ruer @le_mcb @Hkhsa_ @FBI_1777 @ikN_804 @Sc2017W @_i_tl @1iA_4 @Rnapti,1858081594441150647,,Trq88,qme,"Barmer, ",0,3,4,https://x.com/MoolJangid/status/1858081594441150647,1343647148,MoolJangid
1858226563264938276,Sun Nov 17 19:11:51 +0000 2024,3,Mikel Arteta turning his attention to England goal scorer Bowen. The West Ham player who scored for England against Ireland is seen as a perfect replacement for Saka when he departs for Newcastle. England could field 4 Newcastle players in Tuchel s 1st game as head coach.,1858226563264938276,,,en,,0,0,0,https://x.com/sinceApril1970/status/1858226563264938276,1658013285545914368,sinceApril1970
1856488537925025825,Wed Nov 13 10:07:46 +0000 2024,7,@ARSIPAJA Yah kok udah dikembaliin aja padahal ikn nya belum jadi gue belum nyobain emg kemarin nyewa kah bukan beli?,1856640089595806140,,ARSIPAJA,in,,0,0,0,https://x.com/helovesxha/status/1856640089595806140,1097197163166162945,helovesxha
1857774286381129898,Sat Nov 16 20:12:22 +0000 2024,3,@Mark_IKN If ES doesn't maintain his ~19.9% or worse if he doesn't participate in a financing at all this spooks the market. No major has touched it so far so his Biggest Investment Ever is a key selling point. Would ES even consider putting $$ in if he wasn't already in for $260M? https://t.co/VfUINP9pkR,1857879403138527649,https://pbs.twimg.com/tweet_video_thumb/GciDd8pXMAA9P16.jpg,Mark_IKN,en,,0,1,0,https://x.com/TheWealthMiner/status/1857879403138527649,411800488,TheWealthMiner
1857589718583591341,Sat Nov 16 01:05:29 +0000 2024,2,@Mark_IKN Me too. Run Spot run! https://t.co/2RdTBR6iDH,1857590783303397710,https://pbs.twimg.com/media/Gcd86Y_WgAA-FjP.png,Mark_IKN,en,,0,1,0,https://x.com/TheWealthMiner/status/1857590783303397710,411800488,TheWealthMiner
1857037655466246221,Thu Nov 14 12:57:54 +0000 2024,2,@real_MikeBarnes Anyone heard from that Keys To The White House guy who's never wrong except once when Dubya cheated in Florida?,1857045290903040013,,real_MikeBarnes,en,South America,0,1,0,https://x.com/Mark_IKN/status/1857045290903040013,1627835325635592193,Mark_IKN
1856676741185679503,Wed Nov 13 12:41:23 +0000 2024,10,The impressive amount of errors made in the top right hand box.,1856678746121761032,,Mark_IKN,en,South America,0,0,1,https://x.com/Mark_IKN/status/1856678746121761032,1627835325635592193,Mark_IKN
1858101091722043694,Sun Nov 17 10:53:16 +0000 2024,8,たのしかた,1858101091722043694,,,ja,,0,0,0,https://x.com/k_a_ikn/status/1858101091722043694,1738169063657062400,k_a_ikn
1856943776906055883,Thu Nov 14 06:14:31 +0000 2024,2,나 진짜 내년이면 빼박 고학년이구나 내년도아님 한달만더지나면 고학년 내가 왜 고학년이디 어떻개이럴수가잇지,1856943776906055883,,,ko,캣올렛 로드리 클레리스 단데이아 제르셰 에르베,0,1,0,https://x.com/IKN0WIL0V3U/status/1856943776906055883,1425406297776615427,IKN0WIL0V3U
1857037512239092223,Fri Nov 15 06:44:34 +0000 2024,3,@BangJun_27 @ernestprakasa Buat byrin hutang IKN yg kaum 58% puja puji setinggi langit... Sekarang mamamlah kebijakan2 yg kalian dukung.,1857313728833913316,,BangJun_27,in,,0,0,0,https://x.com/perubahanwajib/status/1857313728833913316,1695093786580602880,perubahanwajib
1857016214356124095,Fri Nov 15 05:03:05 +0000 2024,23,@ianosphere91 @kegblgnunfaedh proyek IKN y???,1857288189796606030,,ianosphere91,in,Lelaki yg mencari_Mu,0,0,0,https://x.com/kipyiksamgong/status/1857288189796606030,985730749209788416,kipyiksamgong
1857817360284950769,Sat Nov 16 16:18:15 +0000 2024,2,@erkekdusmani @punk1snotded bir yasanmislik var belli ki,1857820487071474054,,erkekdusmani,tr,,0,1,0,https://x.com/ikn0vvth3end/status/1857820487071474054,1744295307150508032,ikn0vvth3end
1856741077224427531,Wed Nov 13 22:00:23 +0000 2024,162,@BibsCorner @hesitween Doesn t change the fact that this shits ass,1856819423497392215,,BibsCorner,en,,0,3,1,https://x.com/ikn0wbaII/status/1856819423497392215,331409570,ikn0wbaII
1856792753537257660,Wed Nov 13 20:36:01 +0000 2024,9,@AnnaRMatson don't love this but i do like tulsi as director of national intelligence.,1856798193100755159,,AnnaRMatson,en,,0,0,0,https://x.com/yaIIkn0wme/status/1856798193100755159,265020416,yaIIkn0wme
1857401198745190407,Fri Nov 15 13:36:59 +0000 2024,3,@ItsMyst88 @RealRickRule You don't get it. That's okay.,1857417516164714855,,ItsMyst88,en,South America,0,1,0,https://x.com/Mark_IKN/status/1857417516164714855,1627835325635592193,Mark_IKN
1857802088480215244,Sat Nov 16 18:06:54 +0000 2024,3,@gidemedklerimiz @aciyabenzer daha sirini,1857847829479493694,,gidemedklerimiz,in,,0,1,0,https://x.com/ikn0vvth3end/status/1857847829479493694,1744295307150508032,ikn0vvth3end
1856971935567008000,Thu Nov 14 08:54:02 +0000 2024,4,@RightNUFC I realise it s a long tough road and they re putting you through hell but you re going into history as Linzi who changed the world,1856983922749440261,,RightNUFC,en,,0,1,0,https://x.com/sinceApril1970/status/1856983922749440261,1658013285545914368,sinceApril1970
1857750016204374143,Sat Nov 16 15:46:20 +0000 2024,3,@cyp_toon @NE5westend Paul Cannell,1857812455142875162,,cyp_toon,en,,0,1,0,https://x.com/sinceApril1970/status/1857812455142875162,1658013285545914368,sinceApril1970
1857762004682813539,Sat Nov 16 12:40:47 +0000 2024,5,@JimWhite You should be ashamed of the publicity you gave this circus. You knew what it was and yet gave it huge air time.,1857765760296173880,,JimWhite,en,,0,0,0,https://x.com/sinceApril1970/status/1857765760296173880,1658013285545914368,sinceApril1970
1857652608221196401,Sat Nov 16 13:24:53 +0000 2024,2,@mbahGandalf APLG IKN TMBH MANGKRAK,1857776858701734348,,mbahGandalf,in,,0,0,0,https://x.com/MayaA62580468/status/1857776858701734348,1459664329402290177,MayaA62580468
1857591170651881634,Sat Nov 16 03:29:20 +0000 2024,3,@joy_1114 gxeのままだと損失広がるだけですからね。usdtへの変更待ちですな,1857626984849019174,,joy_1114,ja,,0,1,0,https://x.com/2qUl7gaIknGs0f2/status/1857626984849019174,1512630444910542852,2qUl7gaIknGs0f2
1857265757715145116,Fri Nov 15 03:40:51 +0000 2024,2,@teeewong nang ikn e kok mek diluk le,1857267495603703825,,teeewong,in,Malang,0,1,0,https://x.com/bitchierr/status/1857267495603703825,1146009788746096641,bitchierr
1857872052666999266,Sat Nov 16 20:03:50 +0000 2024,2,@feminazlii @fredallah13 KANKA BAGIR ONA ici fesat ya,1857877255441240100,,feminazlii,in,,0,1,0,https://x.com/ikn0vvth3end/status/1857877255441240100,1744295307150508032,ikn0vvth3end
1856501741178761427,Wed Nov 13 00:58:01 +0000 2024,63,Kasihan buzzerrp udah berbusa-busa puja puji kereta otonom tahunya gak fungsi. Lebih kasihan lagi rakyat Indonesia yang uangnya dihambur-hamburkan. Kereta Otonom Tanpa Rel di IKN Bakal Dikembalikan ke China #LaporkanJokowiKeMasWapres #LaporkanJokowiKeMasWapres https://t.co/VbdAmpddQu,1856501741178761427,https://pbs.twimg.com/media/GcOefOOasAAihqy.jpg,,in,,5,5,49,https://x.com/Srik4ndiMuslim2/status/1856501741178761427,1629530059265703938,Srik4ndiMuslim2
1857228747717673139,Fri Nov 15 01:28:47 +0000 2024,4,Betapa kerennya kalo di parlemen kita ada perwakilan suku Dayak yang berani merobek MoU IKN di depan mata semua orang. Tapi sayangnya isi parlemen kita sekarang malah.. *signal hilang Bayanginnya aja udah mau nangis.,1857234257158267185,,SAIBdelvi,in,Jakarta,0,1,2,https://x.com/SAIBdelvi/status/1857234257158267185,79430599,SAIBdelvi
1857817360284950769,Sat Nov 16 16:15:53 +0000 2024,2,@punk1snotded @erkekdusmani KANKA???? MWJWMQJWMQUWMQKWLQWJM,1857819892457644279,,punk1snotded,vi,,0,1,0,https://x.com/ikn0vvth3end/status/1857819892457644279,1744295307150508032,ikn0vvth3end
1857426405837201911,Fri Nov 15 14:43:35 +0000 2024,2,@Duren___ Setuju banget biar jadi kuncen dia di ikn ,1857434274116538641,,Duren___,in,Bandung,0,1,0,https://x.com/Abbot_CapruxII/status/1857434274116538641,317224602,Abbot_CapruxII
1858051353349861424,Sun Nov 17 07:36:03 +0000 2024,2,칼리 시점의 데클렌 같음,1858051457511207308,,IKN0WIL0V3U,ko,캣올렛 로드리 클레리스 단데이아 제르셰 에르베,0,0,0,https://x.com/IKN0WIL0V3U/status/1858051457511207308,1425406297776615427,IKN0WIL0V3U
1857572010676932914,Sat Nov 16 03:42:50 +0000 2024,5,@ardisatriawan Yg maksa utang buat IKN buat kereta cepat pemerintah yg bayar malak rakyat,1857630382038069512,,ardisatriawan,in,,0,0,0,https://x.com/dinhojadi/status/1857630382038069512,1690037764950298624,dinhojadi
1857093964010070484,Thu Nov 14 18:26:09 +0000 2024,5,@sabrinalert I gave up on black if Sabrina wears it i'll cry https://t.co/fQzolA0Mbi,1857127896919486826,https://pbs.twimg.com/media/GcXX-wUW8AA82R7.jpg,sabrinalert,en,,0,2,0,https://x.com/MariaClaraJd1/status/1857127896919486826,1603758747666497536,MariaClaraJd1
1856956945523232948,Thu Nov 14 13:25:28 +0000 2024,4,@tekarok007 IKN buang duit rakyat 500 triliun dan terancam mangkrakkk tidak berguna,1857052227392675908,,tekarok007,in,,0,0,1,https://x.com/Abu_shahib16/status/1857052227392675908,1835668063133589504,Abu_shahib16
1857093964010070484,Thu Nov 14 16:30:07 +0000 2024,2,@sabrinalert I've tried so many times that Sabrina is making me give up,1857098700113301644,,sabrinalert,en,,0,0,0,https://x.com/MariaClaraJd1/status/1857098700113301644,1603758747666497536,MariaClaraJd1
1856853572492857724,Thu Nov 14 01:01:41 +0000 2024,6,@CNNIndonesia Pakai saja dana yang dianggarkan untuk IKN untuk menutup ketekoran BPJS 20 T,1856865048419078441,,CNNIndonesia,in,,0,0,0,https://x.com/Tjapgome/status/1856865048419078441,1657605293252157440,Tjapgome
1856889827968651406,Thu Nov 14 08:28:40 +0000 2024,3,@dfegree @txtdrimedia Kemungkinan kecil sih karena naiknya ppn buat ikn sama program maksi gratis. Jgn lupa hutang proyek kereta cepat whoosh jg kan kai minta bantuan ke pemerintah.,1856977537400017316,,dfegree,in,,0,0,0,https://x.com/ravenxxxxk/status/1856977537400017316,755847800,ravenxxxxk
1856626848656167294,Thu Nov 14 01:52:51 +0000 2024,4,@robbie7302 @tempodotco belum dana yang mengalir ke IKN,1856877925100101952,,robbie7302,in,,0,0,0,https://x.com/itemputi/status/1856877925100101952,1447458120767213568,itemputi
1857018889860788363,Thu Nov 14 11:32:41 +0000 2024,3,@manarhidayat Nanti kan pajaknya dibuat pembangun kayak ikn kan kalian bisa punya rasa BANGGA begitu contoh jawabannya,1857023846462689708,,manarhidayat,in,Romania,0,0,0,https://x.com/mizuru21/status/1857023846462689708,1452274109040283653,mizuru21
1857172955844735376,Fri Nov 15 01:55:32 +0000 2024,6,@lixiesflower i love the internet,1857240989271777388,,lixiesflower,en,he/him | 21,0,0,0,https://x.com/ikn0waplace_/status/1857240989271777388,801910117050499073,ikn0waplace_
1856889827968651406,Thu Nov 14 07:44:54 +0000 2024,3,@dfegree @txtdrimedia eits prioritas ke IKN dan maksi gratis dulu yachomke gamz okme gamzz,1856966523262570669,,dfegree,in,,0,0,0,https://x.com/aminamenamun/status/1856966523262570669,1404420185713348614,aminamenamun
1857752776396386553,Sat Nov 16 12:17:13 +0000 2024,3,@NenkMonica Itu Naga yg di IKN sekalian kirim balik....,1857759830985027781,,NenkMonica,in,,0,0,0,https://x.com/LeilaLylie/status/1857759830985027781,1233539235870699520,LeilaLylie
1857506076452585723,Fri Nov 15 19:34:48 +0000 2024,2,@JeffStelling Easy Jeff. There s an allergic reaction to that stuff. Symptoms include wobbly legs slurred speech and a tongue which is out of control,1857507561110401265,,JeffStelling,en,,0,0,0,https://x.com/sinceApril1970/status/1857507561110401265,1658013285545914368,sinceApril1970
1856333430650483162,Wed Nov 13 09:43:19 +0000 2024,5,@KukoGemaz @OmJ_JeNggot IKN dibuat jg belum jadi ibu kota negara sdh mau jd museum... Main ke kampus muhammadiyah Sorong Papua lah biar agak sedikit lbh cerdas..,1856633934488191004,,KukoGemaz,in,,0,0,0,https://x.com/AgusMustop97052/status/1856633934488191004,1640543855488671744,AgusMustop97052
1856635188018651205,Wed Nov 13 12:01:14 +0000 2024,2,@kompascom overlaping lagi ini bocah gini mau jd next presiden bisa2 mogok nasional pemda seluruh indonesia tumpang tindih kebijakan udh mending urusin IKN nohhh oeninggalan bapak elo,1856668645377929565,,kompascom,in,,0,0,0,https://x.com/HafiezSayi92933/status/1856668645377929565,1750126614766329857,HafiezSayi92933
1857600146965671962,Sat Nov 16 10:12:20 +0000 2024,4,@AnKiiim_ Bapaknya bilang esemka dipesan ribuan taunya ngibul 11 ribu triliun kantong kanan kiri eh ngibul jg ikn katanya fufufafa eh pake apbn sekarang anaknya lg ngapain di pangggung? Ya 11 12 sm bapaknya masih ada yg percaya sm keluarga ini aja udah aneh.,1857728402909966498,,AnKiiim_,in,,0,1,0,https://x.com/ondemande98/status/1857728402909966498,1314126762276601856,ondemande98
1856698834040017269,Wed Nov 13 14:37:37 +0000 2024,3,@onewesadams It's the only one that shows variance but that doesnt mean it's unaffected. I used to think gold supply doesnt matter a mistake.,1856707998099628333,,onewesadams,en,South America,0,0,0,https://x.com/Mark_IKN/status/1856707998099628333,1627835325635592193,Mark_IKN
1857037512239092223,Fri Nov 15 02:55:38 +0000 2024,3,@Joeamirzzz @ernestprakasa Menjaga ekonomi bawah? Enggak broo... itu buat IKN yg menyengsarakan rakyat,1857256112564863384,,Joeamirzzz,in,,0,0,0,https://x.com/UnpetitG/status/1857256112564863384,1550848018185797634,UnpetitG
1856711007080677697,Wed Nov 13 15:29:17 +0000 2024,5,@WitteWitte30 @Mark_IKN According to Sedi Equinox is gone as of May.,1856721001008050454,,WitteWitte30,en,,0,0,0,https://x.com/TheWealthMiner/status/1856721001008050454,411800488,TheWealthMiner
1856623721907359932,Wed Nov 13 13:18:33 +0000 2024,2,@madoooooochi まったりやる！,1856688100904460551,,madoooooochi,ja,,0,1,0,https://x.com/2qUl7gaIknGs0f2/status/1856688100904460551,1512630444910542852,2qUl7gaIknGs0f2
1857060926547182061,Thu Nov 14 23:38:31 +0000 2024,4,@democrazymedia Prabowo sebaiknya angkat Mulyono jadi penjaga IKN kasihan dia tak ada kerjaan !,1857206508695814370,,democrazymedia,in,"Jakarta Timur, DKI Jakarta",0,0,0,https://x.com/SsPasadena/status/1857206508695814370,1616209097254375425,SsPasadena
1856849645978488937,Thu Nov 14 22:39:16 +0000 2024,2,@MaghfurBastaman @mas_veel Jawab @mas_veel mumpung lg ga sibuk kontraksi eh dgn konstruksi di IKN ,1857191595709501836,,MaghfurBastaman,in,,0,0,0,https://x.com/Amotsky/status/1857191595709501836,217651975,Amotsky
1857120161926410571,Fri Nov 15 00:02:49 +0000 2024,8,@ug_fess sebenernya moodle itu ada fitur notifikasi ke email cuma gundarnya aja yg ga ngaktifin fiturnya buat app? duitnya udah abis kali nder lari ke ikn ,1857212625538662829,,ug_fess,in,,0,1,0,https://x.com/_nxgeo/status/1857212625538662829,1743673526283083777,_nxgeo
1857021751135195393,Fri Nov 15 02:23:43 +0000 2024,2,@tham878 BuzzeRP puja puji IKN dipake kagak ,1857248082024710449,,tham878,in,,0,0,1,https://x.com/arindahana26/status/1857248082024710449,1766368442360471552,arindahana26
1856905741707481111,Thu Nov 14 08:16:19 +0000 2024,2,@alvinlie21 Jokowi gak bisa membedakan Kebutuhan dan Keinginan. Kereta cepat dan IKN itu keinginan. Beliau berfikir keberhasilan pemerintahan adalah sesuatu yang bisa dilihat beton dan besi. Makanya hukum pendidikan ekonomi yah gini2 aja cendrung memburuk.,1856974430947479746,,alvinlie21,in,,0,0,0,https://x.com/wija99752/status/1856974430947479746,1646420981433647104,wija99752
1856741077224427531,Thu Nov 14 07:11:10 +0000 2024,3,@Rapderick @BibsCorner @hesitween To surgically remove my ear drums so i don t have to hear that garbage ever again,1856958033668055464,,Rapderick,en,,0,0,0,https://x.com/ikn0wbaII/status/1856958033668055464,331409570,ikn0wbaII
1857050076197048527,Thu Nov 14 13:58:05 +0000 2024,8,@ardisatriawan semuanya demi nombokin defisit proyek mercusuar ikn milik mulyono. ‍️,1857060436031488315,,ardisatriawan,in,,0,0,1,https://x.com/DozoYoroziku/status/1857060436031488315,1492462819849433089,DozoYoroziku
1856991192610738263,Thu Nov 14 10:54:14 +0000 2024,5,@reltanahkusir Gubernur DKI kaga ada. Adanya Otorita Kota Jakarta yang mana dipimpin sama Kepala Otorita kek IKN yang mana setingkat Menteri,1857014169645494635,,reltanahkusir,in,Jakarta,0,0,0,https://x.com/FelixSGL1/status/1857014169645494635,2862109627,FelixSGL1
1857474151583285550,Sat Nov 16 09:21:20 +0000 2024,5,@sloma1977 Sorry cannot reveal my confidential sources,1857715565466456341,,sloma1977,en,,0,0,0,https://x.com/sinceApril1970/status/1857715565466456341,1658013285545914368,sinceApril1970
1857426405837201911,Fri Nov 15 14:24:22 +0000 2024,3,@Duren___ mulyono jd demit ikn,1857429440911020078,,Duren___,in,planet lotus😘🌹,0,1,0,https://x.com/bungalotus25/status/1857429440911020078,1566193907355922432,bungalotus25
1856713223036428612,Thu Nov 14 07:49:11 +0000 2024,2,@tham878 G usah lebai boi itu bukan uang pribadi yg dibuat ikn tapi juga uang seluruh rakyat Indonesia yg bayar pajak jadi g usah lebai seakan hanya golongan tertentu yg buat berhasil dia yg sumringah gagal rakyat yang salah.,1856967602024931418,,tham878,in,,0,0,0,https://x.com/acenk_99/status/1856967602024931418,1737462103278243840,acenk_99
